tweet_id,account_id,likes,replies,retweets,tweet,time,year_month_day
199385,1994,0.0,0.0,0.0,Hurricane Harvey is going to be a doozy when he races  outs to sea then loops around and whallops us. #whoops #tropicspic.twitter.com/yvcBKjCIZ9,2017-04-20 21:47:00,2017-4-20
