tweet_id,account_id,likes,replies,retweets,tweet,time,year_month_day
98746,988,0.0,0.0,0.0,@HarveyWCVB covering Hurricane Harvey? Can you imagine? https://twitter.com/HarveyWCVB/status/846727169430753284 ,2017-03-28 19:50:00,2017-3-28
